Time,Aruco,x,y,z,ms,Lable
21:47.8,,,,,1307766.667,DO_NOT_USE
21:47.8,,,,,1307800,DO_NOT_USE
21:47.8,,,,,1307833.333,DO_NOT_USE
21:47.9,,,,,1307866.667,DO_NOT_USE
21:47.9,,,,,1307900,DO_NOT_USE
21:47.9,,,,,1307933.333,DO_NOT_USE
21:48.0,,,,,1307966.667,DO_NOT_USE
21:48.0,,,,,1308000,DO_NOT_USE
21:48.0,,,,,1308033.333,DO_NOT_USE
21:48.1,,,,,1308066.667,DO_NOT_USE
21:48.1,,,,,1308100,DO_NOT_USE
21:48.1,,,,,1308133.333,DO_NOT_USE
21:48.2,,,,,1308166.667,DO_NOT_USE
21:48.2,,,,,1308200,DO_NOT_USE
21:48.2,,,,,1308233.333,DO_NOT_USE
21:48.3,,,,,1308266.667,DO_NOT_USE
21:48.3,,,,,1308300,DO_NOT_USE
21:48.3,,,,,1308333.333,DO_NOT_USE
21:48.4,,,,,1308366.667,DO_NOT_USE
21:48.4,,,,,1308400,DO_NOT_USE
21:48.4,,,,,1308433.333,DO_NOT_USE
21:48.5,,,,,1308466.667,DO_NOT_USE
21:48.5,,,,,1308500,DO_NOT_USE
21:48.5,,,,,1308533.333,DO_NOT_USE
21:48.6,,,,,1308566.667,DO_NOT_USE
21:48.6,,,,,1308600,DO_NOT_USE
21:48.6,,,,,1308633.333,DO_NOT_USE
21:48.7,,,,,1308666.667,DO_NOT_USE
21:48.7,,,,,1308700,DO_NOT_USE
21:48.7,,,,,1308733.333,DO_NOT_USE
21:48.8,,,,,1308766.667,DO_NOT_USE
21:48.8,,,,,1308800,DO_NOT_USE
21:48.8,,,,,1308833.333,DO_NOT_USE
21:48.9,,,,,1308866.667,DO_NOT_USE
21:48.9,,,,,1308900,DO_NOT_USE
21:48.9,,,,,1308933.333,DO_NOT_USE
21:49.0,,,,,1308966.667,DO_NOT_USE
21:49.0,,,,,1309000,DO_NOT_USE
21:49.0,,,,,1309033.333,DO_NOT_USE
21:49.1,,,,,1309066.667,DO_NOT_USE
21:49.1,,,,,1309100,DO_NOT_USE
21:49.1,,,,,1309133.333,DO_NOT_USE
21:49.2,,,,,1309166.667,DO_NOT_USE
21:49.2,,,,,1309200,DO_NOT_USE
21:49.2,,,,,1309233.333,DO_NOT_USE
21:49.3,,,,,1309266.667,DO_NOT_USE
21:49.3,,,,,1309300,DO_NOT_USE
21:49.3,,,,,1309333.333,DO_NOT_USE
21:49.4,,,,,1309366.667,DO_NOT_USE
21:49.4,,,,,1309400,DO_NOT_USE
21:49.4,,,,,1309433.333,DO_NOT_USE
21:49.5,,,,,1309466.667,DO_NOT_USE
21:49.5,,,,,1309500,DO_NOT_USE
21:49.5,,,,,1309533.333,DO_NOT_USE
21:49.6,,,,,1309566.667,DO_NOT_USE
21:49.6,,,,,1309600,DO_NOT_USE
21:49.6,,,,,1309633.333,DO_NOT_USE
21:49.7,,,,,1309666.667,DO_NOT_USE
21:49.7,,,,,1309700,DO_NOT_USE
21:49.7,,,,,1309733.333,DO_NOT_USE
21:49.8,,,,,1309766.667,DO_NOT_USE
21:49.8,,,,,1309800,DO_NOT_USE
21:49.8,,,,,1309833.333,DO_NOT_USE
21:49.9,,,,,1309866.667,DO_NOT_USE
21:49.9,,,,,1309900,DO_NOT_USE
21:49.9,,,,,1309933.333,DO_NOT_USE
21:50.0,,,,,1309966.667,DO_NOT_USE
21:50.0,,,,,1310000,DO_NOT_USE
21:50.0,,,,,1310033.333,DO_NOT_USE
21:50.1,,,,,1310066.667,DO_NOT_USE
21:50.1,,,,,1310100,DO_NOT_USE
21:50.1,,,,,1310133.333,DO_NOT_USE
21:50.2,,,,,1310166.667,DO_NOT_USE
21:50.2,,,,,1310200,DO_NOT_USE
21:50.2,,,,,1310233.333,DO_NOT_USE
21:50.3,,,,,1310266.667,DO_NOT_USE
21:50.3,,,,,1310300,DO_NOT_USE
21:50.3,,,,,1310333.333,DO_NOT_USE
21:50.4,,,,,1310366.667,DO_NOT_USE
21:50.4,,,,,1310400,DO_NOT_USE
21:50.4,,,,,1310433.333,DO_NOT_USE
21:50.5,,,,,1310466.667,DO_NOT_USE
21:50.5,,,,,1310500,DO_NOT_USE
21:50.5,,,,,1310533.333,DO_NOT_USE
21:50.6,,,,,1310566.667,DO_NOT_USE
21:50.6,,,,,1310600,DO_NOT_USE
21:50.6,,,,,1310633.333,DO_NOT_USE
21:50.7,,,,,1310666.667,DO_NOT_USE
21:50.7,,,,,1310700,DO_NOT_USE
21:50.7,,,,,1310733.333,DO_NOT_USE
21:50.8,,,,,1310766.667,DO_NOT_USE
21:50.8,,,,,1310800,DO_NOT_USE
21:50.8,,,,,1310833.333,DO_NOT_USE
21:50.9,,,,,1310866.667,DO_NOT_USE
21:50.9,,,,,1310900,DO_NOT_USE
21:50.9,,,,,1310933.333,DO_NOT_USE
21:51.0,,,,,1310966.667,DO_NOT_USE
21:51.0,,,,,1311000,DO_NOT_USE
21:51.0,,,,,1311033.333,DO_NOT_USE
21:51.1,,,,,1311066.667,DO_NOT_USE
21:51.1,,,,,1311100,DO_NOT_USE
21:51.1,,,,,1311133.333,DO_NOT_USE
21:51.2,,,,,1311166.667,DO_NOT_USE
21:51.2,,,,,1311200,DO_NOT_USE
21:51.2,,,,,1311233.333,DO_NOT_USE
21:51.3,,,,,1311266.667,DO_NOT_USE
21:51.3,,,,,1311300,DO_NOT_USE
21:51.3,,,,,1311333.333,DO_NOT_USE
21:51.4,,,,,1311366.667,DO_NOT_USE
21:51.4,,,,,1311400,DO_NOT_USE
21:51.4,,,,,1311433.333,DO_NOT_USE
21:51.5,,,,,1311466.667,DO_NOT_USE
21:51.5,,,,,1311500,DO_NOT_USE
21:51.5,,,,,1311533.333,DO_NOT_USE
21:51.6,,,,,1311566.667,DO_NOT_USE
21:51.6,,,,,1311600,DO_NOT_USE
21:51.6,,,,,1311633.333,DO_NOT_USE
21:51.7,,,,,1311666.667,DO_NOT_USE
21:51.7,,,,,1311700,DO_NOT_USE
21:51.7,,,,,1311733.333,DO_NOT_USE
21:51.8,,,,,1311766.667,DO_NOT_USE
21:51.8,,,,,1311800,DO_NOT_USE
21:51.8,,,,,1311833.333,DO_NOT_USE
21:51.9,,,,,1311866.667,DO_NOT_USE
21:51.9,,,,,1311900,DO_NOT_USE
21:51.9,,,,,1311933.333,DO_NOT_USE
21:52.0,,,,,1311966.667,DO_NOT_USE
21:52.0,,,,,1312000,DO_NOT_USE
21:52.0,,,,,1312033.333,DO_NOT_USE
21:52.1,,,,,1312066.667,DO_NOT_USE
21:52.1,,,,,1312100,DO_NOT_USE
21:52.1,,,,,1312133.333,DO_NOT_USE
21:52.2,,,,,1312166.667,DO_NOT_USE
21:52.2,,,,,1312200,DO_NOT_USE
21:52.2,,,,,1312233.333,DO_NOT_USE
21:52.3,,,,,1312266.667,DO_NOT_USE
21:52.3,,,,,1312300,DO_NOT_USE
21:52.3,,,,,1312333.333,DO_NOT_USE
21:52.4,,,,,1312366.667,DO_NOT_USE
21:52.4,,,,,1312400,DO_NOT_USE
21:52.4,,,,,1312433.333,DO_NOT_USE
21:52.5,,,,,1312466.667,DO_NOT_USE
21:52.5,,,,,1312500,DO_NOT_USE
21:52.5,,,,,1312533.333,DO_NOT_USE
21:52.6,,,,,1312566.667,DO_NOT_USE
21:52.6,,,,,1312600,DO_NOT_USE
21:52.6,,,,,1312633.333,DO_NOT_USE
21:52.7,,,,,1312666.667,DO_NOT_USE
21:52.7,,,,,1312700,DO_NOT_USE
21:52.7,,,,,1312733.333,DO_NOT_USE
21:52.8,,,,,1312766.667,DO_NOT_USE
21:52.8,,,,,1312800,DO_NOT_USE
21:52.8,,,,,1312833.333,DO_NOT_USE
21:52.9,,,,,1312866.667,DO_NOT_USE
21:52.9,,,,,1312900,DO_NOT_USE
21:52.9,,,,,1312933.333,DO_NOT_USE
21:53.0,,,,,1312966.667,DO_NOT_USE
21:53.0,,,,,1313000,DO_NOT_USE
21:53.0,,,,,1313033.333,DO_NOT_USE
21:53.1,,,,,1313066.667,DO_NOT_USE
21:53.1,,,,,1313100,DO_NOT_USE
21:53.1,,,,,1313133.333,DO_NOT_USE
21:53.2,,,,,1313166.667,DO_NOT_USE
21:53.2,,,,,1313200,DO_NOT_USE
21:53.2,,,,,1313233.333,DO_NOT_USE
21:53.3,,,,,1313266.667,DO_NOT_USE
21:53.3,,,,,1313300,DO_NOT_USE
21:53.3,,,,,1313333.333,DO_NOT_USE
21:53.4,,,,,1313366.667,DO_NOT_USE
21:53.4,,,,,1313400,DO_NOT_USE
21:53.4,,,,,1313433.333,DO_NOT_USE
21:53.5,,,,,1313466.667,DO_NOT_USE
21:53.5,,,,,1313500,DO_NOT_USE
21:53.5,,,,,1313533.333,DO_NOT_USE
21:53.6,,,,,1313566.667,DO_NOT_USE
21:53.6,,,,,1313600,DO_NOT_USE
21:53.6,,,,,1313633.333,DO_NOT_USE
21:53.7,,,,,1313666.667,DO_NOT_USE
21:53.7,,,,,1313700,DO_NOT_USE
21:53.7,,,,,1313733.333,DO_NOT_USE
21:53.8,,,,,1313766.667,DO_NOT_USE
21:53.8,,,,,1313800,DO_NOT_USE
21:53.8,,,,,1313833.333,DO_NOT_USE
21:53.9,,,,,1313866.667,DO_NOT_USE
21:53.9,,,,,1313900,DO_NOT_USE
21:53.9,,,,,1313933.333,DO_NOT_USE
21:54.0,,,,,1313966.667,DO_NOT_USE
21:54.0,,,,,1314000,DO_NOT_USE
21:54.0,,,,,1314033.333,DO_NOT_USE
21:54.1,,,,,1314066.667,DO_NOT_USE
21:54.1,,,,,1314100,DO_NOT_USE
21:54.1,,,,,1314133.333,DO_NOT_USE
21:54.2,,,,,1314166.667,DO_NOT_USE
21:54.2,,,,,1314200,DO_NOT_USE
21:54.2,,,,,1314233.333,DO_NOT_USE
21:54.3,,,,,1314266.667,DO_NOT_USE
21:54.3,,,,,1314300,DO_NOT_USE
21:54.3,,,,,1314333.333,DO_NOT_USE
21:54.4,,,,,1314366.667,DO_NOT_USE
21:54.4,,,,,1314400,DO_NOT_USE
21:54.4,,,,,1314433.333,DO_NOT_USE
21:54.5,,,,,1314466.667,DO_NOT_USE
21:54.5,,,,,1314500,DO_NOT_USE
21:54.5,,,,,1314533.333,DO_NOT_USE
21:54.6,,,,,1314566.667,DO_NOT_USE
21:54.6,,,,,1314600,DO_NOT_USE
21:54.6,,,,,1314633.333,DO_NOT_USE
21:54.7,,,,,1314666.667,DO_NOT_USE
21:54.7,,,,,1314700,DO_NOT_USE
21:54.7,,,,,1314733.333,DO_NOT_USE
21:54.8,,,,,1314766.667,DO_NOT_USE
21:54.8,,,,,1314800,DO_NOT_USE
21:54.8,,,,,1314833.333,DO_NOT_USE
21:54.9,,,,,1314866.667,DO_NOT_USE
21:54.9,,,,,1314900,DO_NOT_USE
21:54.9,,,,,1314933.333,DO_NOT_USE
21:55.0,,,,,1314966.667,DO_NOT_USE
21:55.0,,,,,1315000,DO_NOT_USE
21:55.0,,,,,1315033.333,DO_NOT_USE
21:55.1,,,,,1315066.667,DO_NOT_USE
21:55.1,,,,,1315100,DO_NOT_USE
21:55.1,,,,,1315133.333,DO_NOT_USE
21:55.2,,,,,1315166.667,DO_NOT_USE
21:55.2,,,,,1315200,DO_NOT_USE
21:55.2,,,,,1315233.333,DO_NOT_USE
21:55.3,,,,,1315266.667,DO_NOT_USE
21:55.3,,,,,1315300,DO_NOT_USE
21:55.3,,,,,1315333.333,DO_NOT_USE
21:55.4,,,,,1315366.667,DO_NOT_USE
21:55.4,,,,,1315400,DO_NOT_USE
21:55.4,,,,,1315433.333,DO_NOT_USE
21:55.5,1,1.96,1.69,0.79,1315466.667,DO_NOT_USE
21:55.5,,,,,1315500,DO_NOT_USE
21:55.5,,,,,1315533.333,DO_NOT_USE
21:55.6,,,,,1315566.667,DO_NOT_USE
21:55.6,,,,,1315600,DO_NOT_USE
21:55.6,,,,,1315633.333,DO_NOT_USE
21:55.7,,,,,1315666.667,DO_NOT_USE
21:55.7,,,,,1315700,DO_NOT_USE
21:55.7,1,1.78,1.39,0.77,1315733.333,DO_NOT_USE
21:55.8,,,,,1315766.667,DO_NOT_USE
21:55.8,1,1.66,1.17,0.82,1315800,DO_NOT_USE
21:55.8,1,1.54,0.95,0.86,1315833.333,DO_NOT_USE
21:55.9,,,,,1315866.667,DO_NOT_USE
21:55.9,,,,,1315900,DO_NOT_USE
21:55.9,,,,,1315933.333,DO_NOT_USE
21:56.0,1,1.57,0.95,0.87,1315966.667,DO_NOT_USE
21:56.0,1,1.73,1.22,0.82,1316000,DO_NOT_USE
21:56.0,1,1.73,1.22,0.82,1316033.333,DO_NOT_USE
21:56.1,,,,,1316066.667,DO_NOT_USE
21:56.1,,,,,1316100,DO_NOT_USE
21:56.1,,,,,1316133.333,DO_NOT_USE
21:56.2,,,,,1316166.667,DO_NOT_USE
21:56.2,,,,,1316200,DO_NOT_USE
21:56.2,,,,,1316233.333,DO_NOT_USE
21:56.3,,,,,1316266.667,DO_NOT_USE
21:56.3,,,,,1316300,DO_NOT_USE
21:56.3,,,,,1316333.333,DO_NOT_USE
21:56.4,,,,,1316366.667,DO_NOT_USE
21:56.4,,,,,1316400,DO_NOT_USE
21:56.4,,,,,1316433.333,DO_NOT_USE
21:56.5,,,,,1316466.667,DO_NOT_USE
21:56.5,,,,,1316500,DO_NOT_USE
21:56.5,,,,,1316533.333,DO_NOT_USE
21:56.6,,,,,1316566.667,DO_NOT_USE
21:56.6,,,,,1316600,DO_NOT_USE
21:56.6,,,,,1316633.333,DO_NOT_USE
21:56.7,,,,,1316666.667,DO_NOT_USE
21:56.7,,,,,1316700,DO_NOT_USE
21:56.7,,,,,1316733.333,DO_NOT_USE
21:56.8,,,,,1316766.667,DO_NOT_USE
21:56.8,,,,,1316800,DO_NOT_USE
21:56.8,,,,,1316833.333,DO_NOT_USE
21:56.9,,,,,1316866.667,DO_NOT_USE
21:56.9,,,,,1316900,DO_NOT_USE
21:56.9,,,,,1316933.333,DO_NOT_USE
21:57.0,,,,,1316966.667,DO_NOT_USE
21:57.0,,,,,1317000,DO_NOT_USE
21:57.0,,,,,1317033.333,DO_NOT_USE
21:57.1,,,,,1317066.667,DO_NOT_USE
21:57.1,,,,,1317100,DO_NOT_USE
21:57.1,,,,,1317133.333,DO_NOT_USE
21:57.2,,,,,1317166.667,DO_NOT_USE
21:57.2,,,,,1317200,DO_NOT_USE
21:57.2,,,,,1317233.333,DO_NOT_USE
21:57.3,1,0.92,-0.12,0.9,1317266.667,DO_NOT_USE
21:57.3,,,,,1317300,DO_NOT_USE
21:57.3,1,0.59,-0.64,1.02,1317333.333,DO_NOT_USE
21:57.4,1,0.59,-0.61,1,1317366.667,DO_NOT_USE
21:57.4,,,,,1317400,DO_NOT_USE
21:57.4,,,,,1317433.333,DO_NOT_USE
21:57.5,,,,,1317466.667,DO_NOT_USE
21:57.5,,,,,1317500,DO_NOT_USE
21:57.5,,,,,1317533.333,DO_NOT_USE
21:57.6,,,,,1317566.667,DO_NOT_USE
21:57.6,,,,,1317600,DO_NOT_USE
21:57.6,,,,,1317633.333,DO_NOT_USE
21:57.7,,,,,1317666.667,DO_NOT_USE
21:57.7,,,,,1317700,DO_NOT_USE
21:57.7,,,,,1317733.333,DO_NOT_USE
21:57.8,,,,,1317766.667,DO_NOT_USE
21:57.8,,,,,1317800,DO_NOT_USE
21:57.8,,,,,1317833.333,DO_NOT_USE
21:57.9,,,,,1317866.667,DO_NOT_USE
21:57.9,,,,,1317900,DO_NOT_USE
21:57.9,,,,,1317933.333,DO_NOT_USE
21:58.0,,,,,1317966.667,DO_NOT_USE
21:58.0,,,,,1318000,walking
21:58.0,,,,,1318033.333,walking
21:58.1,,,,,1318066.667,walking
21:58.1,,,,,1318100,walking
21:58.1,,,,,1318133.333,walking
21:58.2,,,,,1318166.667,walking
21:58.2,,,,,1318200,walking
21:58.2,,,,,1318233.333,walking
21:58.3,,,,,1318266.667,walking
21:58.3,,,,,1318300,walking
21:58.3,,,,,1318333.333,walking
21:58.4,,,,,1318366.667,walking
21:58.4,,,,,1318400,walking
21:58.4,,,,,1318433.333,walking
21:58.5,,,,,1318466.667,walking
21:58.5,,,,,1318500,walking
21:58.5,,,,,1318533.333,walking
21:58.6,,,,,1318566.667,walking
21:58.6,,,,,1318600,walking
21:58.6,,,,,1318633.333,walking
21:58.7,,,,,1318666.667,walking
21:58.7,,,,,1318700,walking
21:58.7,,,,,1318733.333,walking
21:58.8,,,,,1318766.667,walking
21:58.8,,,,,1318800,walking
21:58.8,,,,,1318833.333,walking
21:58.9,,,,,1318866.667,walking
21:58.9,,,,,1318900,walking
21:58.9,,,,,1318933.333,walking
21:59.0,,,,,1318966.667,walking
21:59.0,,,,,1319000,walking
21:59.0,,,,,1319033.333,walking
21:59.1,,,,,1319066.667,walking
21:59.1,,,,,1319100,walking
21:59.1,,,,,1319133.333,walking
21:59.2,,,,,1319166.667,walking
21:59.2,,,,,1319200,walking
21:59.2,,,,,1319233.333,walking
21:59.3,,,,,1319266.667,walking
21:59.3,,,,,1319300,walking
21:59.3,,,,,1319333.333,walking
21:59.4,,,,,1319366.667,walking
21:59.4,,,,,1319400,walking
21:59.4,,,,,1319433.333,walking
21:59.5,,,,,1319466.667,walking
21:59.5,,,,,1319500,walking
21:59.5,,,,,1319533.333,walking
21:59.6,,,,,1319566.667,walking
21:59.6,,,,,1319600,walking
21:59.6,,,,,1319633.333,walking
21:59.7,,,,,1319666.667,walking
21:59.7,,,,,1319700,walking
21:59.7,,,,,1319733.333,walking
21:59.8,,,,,1319766.667,walking
21:59.8,,,,,1319800,walking
21:59.8,,,,,1319833.333,walking
21:59.9,,,,,1319866.667,walking
21:59.9,,,,,1319900,walking
21:59.9,,,,,1319933.333,walking
22:00.0,,,,,1319966.667,walking
22:00.0,,,,,1320000,walking
22:00.0,,,,,1320033.333,walking
22:00.1,,,,,1320066.667,walking
22:00.1,,,,,1320100,walking
22:00.1,,,,,1320133.333,walking
22:00.2,,,,,1320166.667,walking
22:00.2,,,,,1320200,walking
22:00.2,,,,,1320233.333,walking
22:00.3,,,,,1320266.667,walking
22:00.3,,,,,1320300,walking
22:00.3,,,,,1320333.333,walking
22:00.4,,,,,1320366.667,walking
22:00.4,,,,,1320400,walking
22:00.4,,,,,1320433.333,walking
22:00.5,,,,,1320466.667,walking
22:00.5,,,,,1320500,walking
22:00.5,,,,,1320533.333,walking
22:00.6,,,,,1320566.667,walking
22:00.6,,,,,1320600,walking
22:00.6,,,,,1320633.333,walking
22:00.7,,,,,1320666.667,walking
22:00.7,,,,,1320700,walking
22:00.7,,,,,1320733.333,walking
22:00.8,,,,,1320766.667,walking
22:00.8,,,,,1320800,walking
22:00.8,,,,,1320833.333,walking
22:00.9,,,,,1320866.667,walking
22:00.9,,,,,1320900,walking
22:00.9,,,,,1320933.333,walking
22:01.0,,,,,1320966.667,walking
22:01.0,,,,,1321000,walking
22:01.0,,,,,1321033.333,walking
22:01.1,,,,,1321066.667,walking
22:01.1,,,,,1321100,walking
22:01.1,,,,,1321133.333,walking
22:01.2,,,,,1321166.667,walking
22:01.2,,,,,1321200,walking
22:01.2,,,,,1321233.333,walking
22:01.3,,,,,1321266.667,walking
22:01.3,,,,,1321300,walking
22:01.3,,,,,1321333.333,walking
22:01.4,,,,,1321366.667,walking
22:01.4,,,,,1321400,walking
22:01.4,1,-2.93,-1.06,0.94,1321433.333,walking
22:01.5,,,,,1321466.667,walking
22:01.5,1,-2.95,-1.11,0.95,1321500,walking
22:01.5,1,-2.97,-1.22,0.98,1321533.333,walking
22:01.6,1,-2.98,-1.26,0.99,1321566.667,walking
22:01.6,1,-2.99,-1.14,0.95,1321600,walking
22:01.6,1,-3,-1.32,0.99,1321633.333,walking
22:01.7,1,-3.01,-1.33,0.99,1321666.667,walking
22:01.7,1,-3.02,-1.19,0.95,1321700,walking
22:01.7,1,-3.03,-1.39,0.99,1321733.333,walking
22:01.8,1,-3.04,-1.3,0.96,1321766.667,walking
22:01.8,1,-3.06,-1.32,0.96,1321800,walking
22:01.8,,,,,1321833.333,walking
22:01.9,1,-3.09,-1.41,0.96,1321866.667,walking
22:01.9,1,-3.1,-1.44,0.96,1321900,walking
22:01.9,1,-3.12,-1.48,0.96,1321933.333,walking
22:02.0,1,-3.14,-1.57,0.98,1321966.667,walking
22:02.0,1,-3.16,-1.57,0.97,1322000,walking
22:02.0,1,-3.17,-1.66,0.99,1322033.333,walking
22:02.1,1,-3.19,-1.64,0.99,1322066.667,walking
22:02.1,1,-3.19,-1.7,1.01,1322100,walking
22:02.1,1,-3.2,-1.86,1.05,1322133.333,walking
22:02.2,1,-3.2,-1.86,1.05,1322166.667,walking
22:02.2,1,-3.21,-1.94,1.08,1322200,walking
22:02.2,1,-3.22,-1.94,1.07,1322233.333,walking
22:02.3,1,-3.22,-1.96,1.08,1322266.667,walking
22:02.3,1,-3.23,-1.99,1.08,1322300,walking
22:02.3,1,-3.23,-1.96,1.07,1322333.333,walking
22:02.4,1,-3.23,-2.03,1.09,1322366.667,walking
22:02.4,1,-3.23,-2.02,1.08,1322400,walking
22:02.4,1,-3.23,-2.09,1.09,1322433.333,walking
22:02.5,1,-3.23,-2.08,1.08,1322466.667,walking
22:02.5,1,-3.23,-2.17,1.1,1322500,walking
22:02.5,1,-3.24,-2.16,1.08,1322533.333,walking
22:02.6,1,-3.24,-2.19,1.08,1322566.667,walking
22:02.6,1,-3.23,-2.18,1.07,1322600,walking
22:02.6,1,-3.23,-2.25,1.07,1322633.333,walking
22:02.7,1,-3.23,-2.31,1.08,1322666.667,walking
22:02.7,1,-3.22,-2.4,1.1,1322700,walking
22:02.7,1,-3.21,-2.4,1.1,1322733.333,walking
22:02.8,1,-3.21,-2.49,1.12,1322766.667,walking
22:02.8,1,-3.2,-2.48,1.12,1322800,walking
22:02.8,1,-3.19,-2.54,1.13,1322833.333,walking
22:02.9,1,-3.19,-2.55,1.13,1322866.667,walking
22:02.9,1,-3.18,-2.6,1.15,1322900,walking
22:02.9,1,-3.18,-2.67,1.16,1322933.333,walking
22:03.0,1,-3.18,-2.71,1.17,1322966.667,walking
22:03.0,1,-3.18,-2.68,1.16,1323000,walking
22:03.0,1,-3.18,-2.79,1.19,1323033.333,walking
22:03.1,1,-3.18,-2.79,1.18,1323066.667,walking
22:03.1,1,-3.18,-2.83,1.19,1323100,walking
22:03.1,1,-3.18,-2.85,1.19,1323133.333,walking
22:03.2,1,-3.17,-2.86,1.19,1323166.667,walking
22:03.2,1,-3.17,-2.86,1.18,1323200,walking
22:03.2,1,-3.17,-2.88,1.18,1323233.333,walking
22:03.3,1,-3.17,-2.96,1.19,1323266.667,walking
22:03.3,1,-3.17,-3,1.19,1323300,walking
22:03.3,1,-3.17,-3.06,1.2,1323333.333,walking
22:03.4,1,-3.18,-3.03,1.18,1323366.667,walking
22:03.4,1,-3.18,-3.12,1.19,1323400,walking
22:03.4,1,-3.18,-3.17,1.2,1323433.333,walking
22:03.5,1,-3.19,-3.23,1.21,1323466.667,walking
22:03.5,1,-3.19,-3.24,1.2,1323500,walking
22:03.5,1,-3.2,-3.29,1.22,1323533.333,walking
22:03.6,1,-3.2,-3.3,1.22,1323566.667,walking
22:03.6,1,-3.2,-3.39,1.25,1323600,walking
22:03.6,1,-3.2,-3.38,1.24,1323633.333,walking
22:03.7,1,-3.2,-3.38,1.24,1323666.667,walking
22:03.7,1,-3.21,-3.41,1.25,1323700,walking
22:03.7,1,-3.21,-3.42,1.25,1323733.333,walking
22:03.8,1,-3.21,-3.45,1.26,1323766.667,walking
22:03.8,1,-3.21,-3.49,1.27,1323800,walking
22:03.8,1,-3.2,-3.54,1.27,1323833.333,walking
22:03.9,1,-3.2,-3.57,1.28,1323866.667,walking
22:03.9,1,-3.2,-3.57,1.27,1323900,walking
22:03.9,1,-3.2,-3.62,1.27,1323933.333,walking
22:04.0,1,-3.2,-3.68,1.28,1323966.667,walking
22:04.0,1,-3.2,-3.69,1.28,1324000,walking
22:04.0,1,-3.19,-3.74,1.28,1324033.333,walking
22:04.1,1,-3.19,-3.79,1.29,1324066.667,walking
22:04.1,1,-3.19,-3.82,1.29,1324100,walking
22:04.1,1,-3.18,-3.85,1.28,1324133.333,walking
22:04.2,1,-3.17,-3.89,1.28,1324166.667,walking
22:04.2,1,-3.17,-3.96,1.3,1324200,walking
22:04.2,1,-3.16,-3.99,1.3,1324233.333,walking
22:04.3,1,-3.15,-4.02,1.31,1324266.667,walking
22:04.3,1,-3.14,-4.1,1.33,1324300,walking
22:04.3,1,-3.13,-4.12,1.34,1324333.333,walking
22:04.4,1,-3.12,-4.16,1.35,1324366.667,walking
22:04.4,1,-3.12,-4.2,1.36,1324400,walking
22:04.4,1,-3.11,-4.2,1.35,1324433.333,walking
22:04.5,1,-3.11,-4.25,1.36,1324466.667,walking
22:04.5,1,-3.1,-4.24,1.35,1324500,walking
22:04.5,1,-3.09,-4.28,1.36,1324533.333,walking
22:04.6,1,-3.09,-4.32,1.37,1324566.667,walking
22:04.6,1,-3.08,-4.32,1.36,1324600,walking
22:04.6,1,-3.07,-4.38,1.38,1324633.333,walking
22:04.7,1,-3.06,-4.39,1.37,1324666.667,walking
22:04.7,1,-3.06,-4.42,1.37,1324700,walking
22:04.7,1,-3.05,-4.46,1.38,1324733.333,walking
22:04.8,1,-3.04,-4.48,1.38,1324766.667,walking
22:04.8,1,-3.03,-4.51,1.38,1324800,walking
22:04.8,1,-3.03,-4.54,1.38,1324833.333,walking
22:04.9,1,-3.02,-4.58,1.38,1324866.667,walking
22:04.9,1,-3.01,-4.6,1.37,1324900,walking
22:04.9,1,-3.01,-4.62,1.37,1324933.333,walking
22:05.0,1,-3,-4.65,1.37,1324966.667,walking
22:05.0,1,-2.99,-4.7,1.38,1325000,walking
22:05.0,1,-2.99,-4.72,1.38,1325033.333,walking
22:05.1,1,-2.98,-4.76,1.39,1325066.667,walking
22:05.1,1,-2.97,-4.77,1.39,1325100,walking
22:05.1,1,-2.97,-4.79,1.39,1325133.333,walking
22:05.2,1,-2.96,-4.82,1.4,1325166.667,walking
22:05.2,1,-2.95,-4.82,1.39,1325200,walking
22:05.2,1,-2.94,-4.85,1.4,1325233.333,walking
22:05.3,1,-2.93,-4.87,1.4,1325266.667,walking
22:05.3,1,-2.92,-4.9,1.41,1325300,walking
22:05.3,1,-2.92,-4.92,1.41,1325333.333,walking
22:05.4,1,-2.91,-4.93,1.41,1325366.667,walking
22:05.4,1,-2.9,-4.96,1.42,1325400,walking
22:05.4,1,-2.89,-4.97,1.41,1325433.333,walking
22:05.5,1,-2.88,-4.99,1.42,1325466.667,walking
22:05.5,1,-2.87,-5.01,1.41,1325500,walking
22:05.5,1,-2.86,-5.02,1.41,1325533.333,walking
22:05.6,1,-2.85,-5.05,1.41,1325566.667,walking
22:05.6,1,-2.83,-5.08,1.41,1325600,walking
22:05.6,1,-2.82,-5.11,1.41,1325633.333,walking
22:05.7,1,-2.8,-5.11,1.4,1325666.667,walking
22:05.7,,,,,1325700,walking
22:05.7,1,-2.75,-5.16,1.4,1325733.333,walking
22:05.8,1,-2.73,-5.19,1.4,1325766.667,walking
22:05.8,1,-2.72,-5.23,1.41,1325800,walking
22:05.8,,,,,1325833.333,walking
22:05.9,1,-2.68,-5.3,1.44,1325866.667,walking
22:05.9,1,-2.65,-5.31,1.44,1325900,walking
22:05.9,,,,,1325933.333,walking
22:06.0,,,,,1325966.667,walking
22:06.0,1,-2.59,-5.38,1.46,1326000,walking
22:06.0,1,-2.57,-5.39,1.45,1326033.333,walking
22:06.1,,,,,1326066.667,walking
22:06.1,,,,,1326100,walking
22:06.1,,,,,1326133.333,walking
22:06.2,,,,,1326166.667,walking
