Time:,Aruco ID,x,y,z,ms,Lable:
00:17:54.067,,,,,1074066.66666635,sitting
00:17:54.100,,,,,1074099.99999968,sitting
00:17:54.133,,,,,1074133.33333301,sitting
00:17:54.167,101,-2.25,-1.69,6.53,1074166.66666635,sitting
00:17:54.200,101,-2.23,-1.68,6.49,1074199.99999968,sitting
00:17:54.233,101,-2.23,-1.68,6.49,1074233.33333301,sitting
00:17:54.267,101,-2.23,-1.68,6.49,1074266.66666635,sitting
00:17:54.300,101,-2.2,-1.66,6.39,1074299.99999968,sitting
00:17:54.333,,,,,1074333.33333301,sitting
00:17:54.367,,,,,1074366.66666635,sitting
00:17:54.400,,,,,1074399.99999968,sitting
00:17:54.433,101,-2.34,-1.77,6.81,1074433.33333301,sitting
00:17:54.467,101,-2.34,-1.77,6.81,1074466.66666635,sitting
00:17:54.500,101,-2.34,-1.77,6.81,1074499.99999968,sitting
00:17:54.533,,,,,1074533.33333301,sitting
00:17:54.567,,,,,1074566.66666635,sitting
00:17:54.600,,,,,1074599.99999968,sitting
00:17:54.633,101,-2.31,-1.74,6.7,1074633.33333301,sitting
00:17:54.667,101,-2.31,-1.74,6.7,1074666.66666635,sitting
00:17:54.700,101,-2.31,-1.74,6.7,1074699.99999968,sitting
00:17:54.733,101,-2.31,-1.74,6.7,1074733.33333301,sitting
00:17:54.767,,,,,1074766.66666635,sitting
00:17:54.800,101,-2.31,-1.74,6.7,1074799.99999968,sitting
00:17:54.833,,,,,1074833.33333301,sitting
00:17:54.867,101,-2.31,-1.74,6.7,1074866.66666635,sitting
00:17:54.900,101,-2.31,-1.74,6.7,1074899.99999968,sitting
00:17:54.933,101,-2.31,-1.74,6.7,1074933.33333301,sitting
00:17:54.967,,,,,1074966.66666635,sitting
00:17:55.000,,,,,1074999.99999968,sitting
00:17:55.033,,,,,1075033.33333301,sitting
00:17:55.067,,,,,1075066.66666635,sitting
00:17:55.100,,,,,1075099.99999968,sitting
00:17:55.133,,,,,1075133.33333301,sitting
00:17:55.167,101,-2.28,-1.73,6.63,1075166.66666635,sitting
00:17:55.200,,,,,1075199.99999968,sitting
00:17:55.233,,,,,1075233.33333301,sitting
00:17:55.267,,,,,1075266.66666635,sitting
00:17:55.300,,,,,1075299.99999968,sitting
00:17:55.333,,,,,1075333.33333301,sitting
00:17:55.367,,,,,1075366.66666635,sitting
00:17:55.400,,,,,1075399.99999968,sitting
00:17:55.433,,,,,1075433.33333301,sitting
00:17:55.467,,,,,1075466.66666635,sitting
00:17:55.500,,,,,1075499.99999968,sitting
00:17:55.533,101,-2.28,-1.73,6.63,1075533.33333301,sitting
00:17:55.567,,,,,1075566.66666635,sitting
00:17:55.600,,,,,1075599.99999968,sitting
00:17:55.633,,,,,1075633.33333301,sitting
00:17:55.667,,,,,1075666.66666635,sitting
00:17:55.700,,,,,1075699.99999968,sitting
00:17:55.733,,,,,1075733.33333301,sitting
00:17:55.767,,,,,1075766.66666635,sitting
00:17:55.800,,,,,1075799.99999968,sitting
00:17:55.833,,,,,1075833.33333301,sitting
00:17:55.867,101,-2.34,-1.77,6.81,1075866.66666635,sitting
00:17:55.900,101,-2.34,-1.77,6.81,1075899.99999968,sitting
00:17:55.933,101,-2.34,-1.77,6.81,1075933.33333301,sitting
00:17:55.967,,,,,1075966.66666635,sitting
00:17:56.000,,,,,1075999.99999968,sitting
00:17:56.033,,,,,1076033.33333301,sitting
00:17:56.067,101,-2.28,-1.73,6.63,1076066.66666635,sitting
00:17:56.100,,,,,1076099.99999968,sitting
00:17:56.133,,,,,1076133.33333301,sitting
00:17:56.167,,,,,1076166.66666635,sitting
00:17:56.200,,,,,1076199.99999968,sitting
00:17:56.233,,,,,1076233.33333301,sitting
00:17:56.267,,,,,1076266.66666635,sitting
00:17:56.300,,,,,1076299.99999968,sitting
00:17:56.333,,,,,1076333.33333301,sitting
00:17:56.367,,,,,1076366.66666635,sitting
00:17:56.400,,,,,1076399.99999968,sitting
00:17:56.433,101,-2.34,-1.77,6.8,1076433.33333301,sitting
00:17:56.467,,,,,1076466.66666635,sitting
00:17:56.500,,,,,1076499.99999968,sitting
00:17:56.533,,,,,1076533.33333301,sitting
00:17:56.567,,,,,1076566.66666635,sitting
00:17:56.600,,,,,1076599.99999968,sitting
00:17:56.633,,,,,1076633.33333301,sitting
00:17:56.667,,,,,1076666.66666634,sitting
00:17:56.700,,,,,1076699.99999968,sitting
00:17:56.733,,,,,1076733.33333301,sitting
00:17:56.767,,,,,1076766.66666634,sitting
00:17:56.800,,,,,1076799.99999968,sitting
00:17:56.833,101,-2.31,-1.74,6.7,1076833.33333301,sitting
00:17:56.867,101,-2.31,-1.74,6.7,1076866.66666634,sitting
00:17:56.900,101,-2.31,-1.74,6.7,1076899.99999968,sitting
00:17:56.933,101,-2.31,-1.74,6.7,1076933.33333301,sitting
00:17:56.967,101,-2.31,-1.74,6.7,1076966.66666634,sitting
00:17:57.000,101,-2.31,-1.74,6.7,1076999.99999968,sitting
00:17:57.033,101,-2.31,-1.74,6.7,1077033.33333301,sitting
00:17:57.067,101,-2.31,-1.74,6.7,1077066.66666634,sitting
00:17:57.100,,,,,1077099.99999968,sitting
00:17:57.133,,,,,1077133.33333301,sitting
00:17:57.167,,,,,1077166.66666634,sitting
00:17:57.200,101,-2.31,-1.74,6.7,1077199.99999968,sitting
00:17:57.233,,,,,1077233.33333301,sitting
00:17:57.267,,,,,1077266.66666634,sitting
00:17:57.300,,,,,1077299.99999968,sitting
00:17:57.333,,,,,1077333.33333301,sitting
00:17:57.367,,,,,1077366.66666634,sitting
00:17:57.400,,,,,1077399.99999968,sitting
00:17:57.433,,,,,1077433.33333301,sitting
00:17:57.467,,,,,1077466.66666634,sitting
00:17:57.500,101,-2.31,-1.74,6.7,1077499.99999968,sitting
00:17:57.533,,,,,1077533.33333301,sitting
00:17:57.567,,,,,1077566.66666634,sitting
00:17:57.600,101,-2.31,-1.74,6.7,1077599.99999968,sitting
00:17:57.633,,,,,1077633.33333301,sitting
00:17:57.667,,,,,1077666.66666634,sitting
00:17:57.700,,,,,1077699.99999968,sitting
00:17:57.733,,,,,1077733.33333301,sitting
00:17:57.767,,,,,1077766.66666634,sitting
00:17:57.800,,,,,1077799.99999968,sitting
00:17:57.833,,,,,1077833.33333301,sitting
00:17:57.867,,,,,1077866.66666634,sitting
00:17:57.900,,,,,1077899.99999968,sitting
00:17:57.933,,,,,1077933.33333301,sitting
00:17:57.967,101,-2.25,-1.69,6.53,1077966.66666634,sitting
00:17:58.000,101,-2.25,-1.69,6.53,1077999.99999968,sitting
00:17:58.033,101,-2.25,-1.69,6.53,1078033.33333301,sitting
00:17:58.067,101,-2.25,-1.69,6.53,1078066.66666634,sitting
00:17:58.100,,,,,1078099.99999968,sitting
00:17:58.133,,,,,1078133.33333301,sitting
00:17:58.167,,,,,1078166.66666634,sitting
00:17:58.200,,,,,1078199.99999968,sitting
00:17:58.233,,,,,1078233.33333301,sitting
00:17:58.267,,,,,1078266.66666634,sitting
00:17:58.300,,,,,1078299.99999968,sitting
00:17:58.333,,,,,1078333.33333301,sitting
00:17:58.367,,,,,1078366.66666634,sitting
00:17:58.400,,,,,1078399.99999968,sitting
00:17:58.433,,,,,1078433.33333301,sitting
00:17:58.467,,,,,1078466.66666634,sitting
00:17:58.500,,,,,1078499.99999968,sitting
00:17:58.533,,,,,1078533.33333301,sitting
00:17:58.567,,,,,1078566.66666634,sitting
00:17:58.600,,,,,1078599.99999968,sitting
00:17:58.633,,,,,1078633.33333301,sitting
00:17:58.667,,,,,1078666.66666634,sitting
00:17:58.700,,,,,1078699.99999968,sitting
00:17:58.733,,,,,1078733.33333301,sitting
00:17:58.767,,,,,1078766.66666634,sitting
00:17:58.800,,,,,1078799.99999968,sitting
00:17:58.833,101,-2.25,-1.69,6.53,1078833.33333301,sitting
00:17:58.867,101,-2.25,-1.69,6.53,1078866.66666634,sitting
00:17:58.900,101,-2.25,-1.69,6.53,1078899.99999968,sitting
00:17:58.933,101,-2.25,-1.69,6.53,1078933.33333301,sitting
00:17:58.967,101,-2.25,-1.69,6.53,1078966.66666634,sitting
00:17:59.000,101,-2.25,-1.69,6.53,1078999.99999968,sitting
00:17:59.033,,,,,1079033.33333301,sitting
00:17:59.067,,,,,1079066.66666634,sitting
00:17:59.100,,,,,1079099.99999968,sitting
00:17:59.133,101,-2.25,-1.69,6.53,1079133.33333301,sitting
00:17:59.167,101,-2.25,-1.69,6.53,1079166.66666634,sitting
00:17:59.200,,,,,1079199.99999968,sitting
00:17:59.233,101,-2.25,-1.69,6.53,1079233.33333301,sitting
00:17:59.267,101,-2.25,-1.69,6.53,1079266.66666634,sitting
00:17:59.300,101,-2.25,-1.69,6.53,1079299.99999968,sitting
00:17:59.333,101,-2.25,-1.69,6.53,1079333.33333301,sitting
00:17:59.367,101,-2.25,-1.69,6.53,1079366.66666634,sitting
00:17:59.400,,,,,1079399.99999968,sitting
00:17:59.433,,,,,1079433.33333301,sitting
00:17:59.467,,,,,1079466.66666634,sitting
00:17:59.500,,,,,1079499.99999968,sitting
00:17:59.533,,,,,1079533.33333301,sitting
00:17:59.567,,,,,1079566.66666634,sitting
00:17:59.600,101,-2.25,-1.69,6.53,1079599.99999968,sitting
00:17:59.633,,,,,1079633.33333301,sitting
00:17:59.667,,,,,1079666.66666634,sitting
00:17:59.700,,,,,1079699.99999968,sitting
00:17:59.733,,,,,1079733.33333301,sitting
00:17:59.767,,,,,1079766.66666634,sitting
00:17:59.800,,,,,1079799.99999968,sitting
00:17:59.833,,,,,1079833.33333301,sitting
00:17:59.867,,,,,1079866.66666634,sitting
00:17:59.900,,,,,1079899.99999968,sitting
00:17:59.933,,,,,1079933.33333301,sitting
00:17:59.967,,,,,1079966.66666634,sitting
00:17:60.000,,,,,1079999.99999968,sitting
00:18:0.033,101,-2.27,-1.71,6.58,1080033.33333301,sitting
00:18:0.067,,,,,1080066.66666634,sitting
00:18:0.100,,,,,1080099.99999968,sitting
00:18:0.133,,,,,1080133.33333301,sitting
00:18:0.167,,,,,1080166.66666634,sitting
00:18:0.200,,,,,1080199.99999968,sitting
00:18:0.233,,,,,1080233.33333301,sitting
00:18:0.267,,,,,1080266.66666634,sitting
00:18:0.300,,,,,1080299.99999967,sitting
00:18:0.333,,,,,1080333.33333301,sitting
00:18:0.367,,,,,1080366.66666634,sitting
00:18:0.400,,,,,1080399.99999967,sitting
00:18:0.433,,,,,1080433.33333301,sitting
00:18:0.467,,,,,1080466.66666634,sitting
00:18:0.500,,,,,1080499.99999967,sitting
00:18:0.533,,,,,1080533.33333301,sitting
00:18:0.567,,,,,1080566.66666634,sitting
00:18:0.600,101,-2.25,-1.69,6.53,1080599.99999967,sitting
00:18:0.633,101,-2.25,-1.69,6.53,1080633.33333301,sitting
00:18:0.667,,,,,1080666.66666634,sitting
00:18:0.700,,,,,1080699.99999967,sitting
00:18:0.733,,,,,1080733.33333301,sitting
00:18:0.767,,,,,1080766.66666634,sitting
00:18:0.800,,,,,1080799.99999967,sitting
00:18:0.833,101,-2.25,-1.69,6.53,1080833.33333301,sitting
00:18:0.867,101,-2.25,-1.69,6.53,1080866.66666634,sitting
00:18:0.900,,,,,1080899.99999967,sitting
00:18:0.933,,,,,1080933.33333301,sitting
00:18:0.967,,,,,1080966.66666634,sitting
00:18:1.000,,,,,1080999.99999967,sitting
00:18:1.033,,,,,1081033.33333301,sitting
00:18:1.067,,,,,1081066.66666634,sitting
00:18:1.100,101,-2.25,-1.69,6.53,1081099.99999967,sitting
00:18:1.133,,,,,1081133.33333301,sitting
00:18:1.167,,,,,1081166.66666634,sitting
00:18:1.200,,,,,1081199.99999967,sitting
00:18:1.233,,,,,1081233.33333301,sitting
00:18:1.267,,,,,1081266.66666634,sitting
00:18:1.300,,,,,1081299.99999967,sitting
00:18:1.333,101,-2.25,-1.69,6.53,1081333.33333301,sitting
00:18:1.367,101,-2.25,-1.69,6.53,1081366.66666634,sitting
00:18:1.400,101,-2.25,-1.69,6.53,1081399.99999967,sitting
00:18:1.433,101,-2.25,-1.69,6.53,1081433.33333301,sitting
00:18:1.467,101,-2.25,-1.69,6.53,1081466.66666634,sitting
00:18:1.500,101,-2.25,-1.69,6.53,1081499.99999967,sitting
00:18:1.533,101,-2.25,-1.69,6.53,1081533.33333301,sitting
00:18:1.567,101,-2.25,-1.69,6.53,1081566.66666634,sitting
00:18:1.600,,,,,1081599.99999967,sitting
00:18:1.633,101,-2.25,-1.69,6.53,1081633.33333301,sitting
00:18:1.667,101,-2.25,-1.69,6.53,1081666.66666634,sitting
00:18:1.700,101,-2.25,-1.69,6.53,1081699.99999967,sitting
00:18:1.733,101,-2.25,-1.69,6.53,1081733.33333301,sitting
00:18:1.767,101,-2.25,-1.69,6.53,1081766.66666634,sitting
00:18:1.800,101,-2.25,-1.69,6.53,1081799.99999967,sitting
00:18:1.833,101,-2.25,-1.69,6.53,1081833.33333301,sitting
00:18:1.867,101,-2.25,-1.69,6.53,1081866.66666634,sitting
00:18:1.900,,,,,1081899.99999967,sitting
00:18:1.933,101,-2.25,-1.69,6.53,1081933.33333301,sitting
00:18:1.967,,,,,1081966.66666634,sitting
00:18:2.000,,,,,1081999.99999967,sitting
00:18:2.033,,,,,1082033.33333301,sitting
00:18:2.067,,,,,1082066.66666634,sitting
00:18:2.100,,,,,1082099.99999967,sitting
00:18:2.133,,,,,1082133.33333301,sitting
00:18:2.167,,,,,1082166.66666634,sitting
00:18:2.200,,,,,1082199.99999967,sitting
00:18:2.233,,,,,1082233.33333301,sitting
00:18:2.267,101,-2.23,-1.68,6.45,1082266.66666634,sitting
00:18:2.300,,,,,1082299.99999967,sitting
00:18:2.333,,,,,1082333.33333301,sitting
00:18:2.367,,,,,1082366.66666634,sitting
00:18:2.400,,,,,1082399.99999967,sitting
00:18:2.433,101,-2.31,-1.74,6.7,1082433.33333301,sitting
00:18:2.467,,,,,1082466.66666634,sitting
00:18:2.500,,,,,1082499.99999967,sitting
00:18:2.533,,,,,1082533.33333301,sitting
00:18:2.567,,,,,1082566.66666634,sitting
00:18:2.600,,,,,1082599.99999967,sitting
00:18:2.633,,,,,1082633.33333301,sitting
00:18:2.667,,,,,1082666.66666634,sitting
00:18:2.700,,,,,1082699.99999967,sitting
00:18:2.733,,,,,1082733.33333301,sitting
00:18:2.767,,,,,1082766.66666634,sitting
00:18:2.800,,,,,1082799.99999967,sitting
00:18:2.833,,,,,1082833.33333301,sitting
00:18:2.867,,,,,1082866.66666634,sitting
00:18:2.900,,,,,1082899.99999967,sitting
00:18:2.933,,,,,1082933.33333301,sitting
00:18:2.967,,,,,1082966.66666634,sitting
00:18:3.000,,,,,1082999.99999967,sitting
00:18:3.033,,,,,1083033.33333301,sitting
00:18:3.067,,,,,1083066.66666634,sitting
00:18:3.100,,,,,1083099.99999967,sitting
00:18:3.133,,,,,1083133.33333301,sitting
00:18:3.167,,,,,1083166.66666634,sitting
00:18:3.200,101,-2.25,-1.69,6.53,1083199.99999967,sitting
00:18:3.233,101,-2.25,-1.69,6.53,1083233.33333301,sitting
00:18:3.267,101,-2.23,-1.68,6.45,1083266.66666634,sitting
00:18:3.300,101,-2.25,-1.69,6.53,1083299.99999967,sitting
00:18:3.333,101,-2.25,-1.69,6.53,1083333.33333301,sitting
00:18:3.367,101,-2.25,-1.69,6.53,1083366.66666634,sitting
00:18:3.400,101,-2.25,-1.69,6.53,1083399.99999967,sitting
00:18:3.433,101,-2.25,-1.69,6.53,1083433.33333301,sitting
00:18:3.467,101,-2.25,-1.69,6.53,1083466.66666634,sitting
00:18:3.500,,,,,1083499.99999967,sitting
00:18:3.533,,,,,1083533.33333301,sitting
00:18:3.567,,,,,1083566.66666634,sitting
00:18:3.600,,,,,1083599.99999967,sitting
00:18:3.633,101,-2.25,-1.69,6.53,1083633.33333301,sitting
00:18:3.667,101,-2.25,-1.69,6.53,1083666.66666634,sitting
00:18:3.700,101,-2.25,-1.69,6.53,1083699.99999967,sitting
00:18:3.733,101,-2.25,-1.69,6.53,1083733.33333301,sitting
00:18:3.767,,,,,1083766.66666634,sitting
00:18:3.800,,,,,1083799.99999967,sitting
00:18:3.833,,,,,1083833.33333301,sitting
00:18:3.867,,,,,1083866.66666634,sitting
00:18:3.900,,,,,1083899.99999967,sitting
00:18:3.933,,,,,1083933.333333,sitting
00:18:3.967,,,,,1083966.66666634,sitting
00:18:4.000,,,,,1083999.99999967,sitting
00:18:4.033,101,-2.25,-1.69,6.53,1084033.333333,sitting
00:18:4.067,101,-2.25,-1.69,6.53,1084066.66666634,sitting
00:18:4.100,101,-2.25,-1.69,6.53,1084099.99999967,sitting
00:18:4.133,,,,,1084133.333333,sitting
00:18:4.167,101,-2.25,-1.69,6.53,1084166.66666634,sitting
00:18:4.200,,,,,1084199.99999967,sitting
00:18:4.233,,,,,1084233.333333,sitting
00:18:4.267,,,,,1084266.66666634,sitting
00:18:4.300,,,,,1084299.99999967,sitting
00:18:4.333,,,,,1084333.333333,sitting
00:18:4.367,,,,,1084366.66666634,sitting
00:18:4.400,,,,,1084399.99999967,sitting
00:18:4.433,,,,,1084433.333333,sitting
00:18:4.467,,,,,1084466.66666634,sitting
00:18:4.500,,,,,1084499.99999967,sitting
00:18:4.533,,,,,1084533.333333,sitting
00:18:4.567,,,,,1084566.66666634,sitting
00:18:4.600,,,,,1084599.99999967,sitting
00:18:4.633,,,,,1084633.333333,sitting
00:18:4.667,,,,,1084666.66666634,sitting
00:18:4.700,,,,,1084699.99999967,sitting
00:18:4.733,,,,,1084733.333333,sitting
00:18:4.767,,,,,1084766.66666634,sitting
00:18:4.800,,,,,1084799.99999967,sitting
00:18:4.833,,,,,1084833.333333,sitting
00:18:4.867,,,,,1084866.66666634,sitting
00:18:4.900,101,-2.25,-1.69,6.53,1084899.99999967,sitting
00:18:4.933,101,-2.25,-1.69,6.53,1084933.333333,sitting
00:18:4.967,,,,,1084966.66666634,sitting
00:18:5.000,,,,,1084999.99999967,sitting
00:18:5.033,101,-2.25,-1.69,6.53,1085033.333333,sitting
00:18:5.067,,,,,1085066.66666634,sitting
00:18:5.100,,,,,1085099.99999967,sitting
00:18:5.133,,,,,1085133.333333,sitting
00:18:5.167,,,,,1085166.66666634,sitting
00:18:5.200,,,,,1085199.99999967,sitting
00:18:5.233,,,,,1085233.333333,sitting
00:18:5.267,101,-2.25,-1.69,6.53,1085266.66666634,sitting
00:18:5.300,101,-2.25,-1.69,6.53,1085299.99999967,sitting
00:18:5.333,101,-2.25,-1.69,6.53,1085333.333333,sitting
00:18:5.367,,,,,1085366.66666634,sitting
00:18:5.400,101,-2.25,-1.69,6.53,1085399.99999967,sitting
00:18:5.433,101,-2.25,-1.69,6.53,1085433.333333,sitting
00:18:5.467,101,-2.25,-1.69,6.53,1085466.66666634,sitting
00:18:5.500,101,-2.25,-1.69,6.53,1085499.99999967,sitting
00:18:5.533,101,-2.25,-1.69,6.53,1085533.333333,sitting
00:18:5.567,101,-2.25,-1.69,6.53,1085566.66666634,sitting
00:18:5.600,101,-2.25,-1.69,6.53,1085599.99999967,sitting
00:18:5.633,101,-2.25,-1.69,6.53,1085633.333333,sitting
00:18:5.667,101,-2.25,-1.69,6.53,1085666.66666634,sitting
00:18:5.700,101,-2.25,-1.69,6.53,1085699.99999967,sitting
00:18:5.733,101,-2.25,-1.69,6.53,1085733.333333,sitting
00:18:5.767,101,-2.25,-1.69,6.53,1085766.66666634,sitting
00:18:5.800,,,,,1085799.99999967,sitting
00:18:5.833,101,-2.25,-1.69,6.53,1085833.333333,sitting
00:18:5.867,101,-2.25,-1.69,6.53,1085866.66666634,sitting
00:18:5.900,101,-2.25,-1.69,6.53,1085899.99999967,sitting
00:18:5.933,101,-2.25,-1.69,6.53,1085933.333333,sitting
00:18:5.967,,,,,1085966.66666634,sitting
00:18:6.000,,,,,1085999.99999967,sitting
00:18:6.033,,,,,1086033.333333,sitting
00:18:6.067,,,,,1086066.66666634,sitting
00:18:6.100,101,-2.25,-1.69,6.53,1086099.99999967,sitting
00:18:6.133,101,-2.25,-1.69,6.53,1086133.333333,sitting
00:18:6.167,,,,,1086166.66666634,sitting
00:18:6.200,,,,,1086199.99999967,sitting
00:18:6.233,,,,,1086233.333333,sitting
00:18:6.267,,,,,1086266.66666634,sitting
00:18:6.300,,,,,1086299.99999967,sitting
00:18:6.333,,,,,1086333.333333,sitting
00:18:6.367,,,,,1086366.66666634,sitting
00:18:6.400,,,,,1086399.99999967,sitting
00:18:6.433,,,,,1086433.333333,sitting
00:18:6.467,,,,,1086466.66666634,sitting
00:18:6.500,,,,,1086499.99999967,sitting
00:18:6.533,,,,,1086533.333333,sitting
00:18:6.567,,,,,1086566.66666634,sitting
00:18:6.600,,,,,1086599.99999967,sitting
00:18:6.633,,,,,1086633.333333,sitting
00:18:6.667,,,,,1086666.66666634,sitting
00:18:6.700,,,,,1086699.99999967,sitting
00:18:6.733,,,,,1086733.333333,sitting
00:18:6.767,,,,,1086766.66666634,sitting
00:18:6.800,,,,,1086799.99999967,sitting
00:18:6.833,101,-2.25,-1.69,6.53,1086833.333333,sitting
00:18:6.867,101,-2.25,-1.69,6.53,1086866.66666634,sitting
00:18:6.900,101,-2.25,-1.69,6.53,1086899.99999967,sitting
00:18:6.933,101,-2.25,-1.69,6.53,1086933.333333,sitting
00:18:6.967,101,-2.25,-1.69,6.53,1086966.66666634,sitting
00:18:7.000,101,-2.25,-1.69,6.53,1086999.99999967,sitting
00:18:7.033,101,-2.25,-1.69,6.53,1087033.333333,sitting
00:18:7.067,101,-2.25,-1.69,6.53,1087066.66666634,sitting
00:18:7.100,101,-2.25,-1.69,6.53,1087099.99999967,sitting
00:18:7.133,,,,,1087133.333333,sitting
00:18:7.167,,,,,1087166.66666634,sitting
00:18:7.200,,,,,1087199.99999967,sitting
00:18:7.233,101,-2.25,-1.69,6.53,1087233.333333,sitting
00:18:7.267,101,-2.25,-1.69,6.53,1087266.66666634,sitting
00:18:7.300,101,-2.25,-1.69,6.53,1087299.99999967,sitting
00:18:7.333,101,-2.25,-1.69,6.53,1087333.333333,sitting
00:18:7.367,101,-2.25,-1.69,6.53,1087366.66666633,sitting
00:18:7.400,101,-2.25,-1.69,6.53,1087399.99999967,sitting
00:18:7.433,101,-2.25,-1.69,6.53,1087433.333333,sitting
00:18:7.467,101,-2.25,-1.69,6.53,1087466.66666634,sitting
00:18:7.500,101,-2.25,-1.69,6.53,1087499.99999967,sitting
00:18:7.533,,,,,1087533.333333,sitting
00:18:7.567,101,-2.25,-1.69,6.53,1087566.66666634,sitting
00:18:7.600,101,-2.25,-1.69,6.53,1087599.99999967,sitting
00:18:7.633,,,,,1087633.333333,sitting
00:18:7.667,101,-2.25,-1.69,6.53,1087666.66666633,sitting
00:18:7.700,101,-2.25,-1.69,6.53,1087699.99999967,sitting
00:18:7.733,101,-2.25,-1.69,6.53,1087733.333333,sitting
00:18:7.767,101,-2.25,-1.69,6.53,1087766.66666633,sitting
00:18:7.800,101,-2.25,-1.69,6.53,1087799.99999967,sitting
00:18:7.833,,,,,1087833.333333,sitting
00:18:7.867,,,,,1087866.66666633,sitting
00:18:7.900,,,,,1087899.99999967,sitting
00:18:7.933,,,,,1087933.333333,sitting
00:18:7.967,,,,,1087966.66666633,sitting
00:18:8.000,,,,,1087999.99999967,sitting
00:18:8.033,,,,,1088033.333333,sitting
00:18:8.067,,,,,1088066.66666633,sitting
00:18:8.100,,,,,1088099.99999967,sitting
00:18:8.133,,,,,1088133.333333,sitting
00:18:8.167,,,,,1088166.66666633,sitting
00:18:8.200,,,,,1088199.99999967,sitting
00:18:8.233,,,,,1088233.333333,sitting
00:18:8.267,,,,,1088266.66666633,sitting
00:18:8.300,,,,,1088299.99999967,sitting
00:18:8.333,,,,,1088333.333333,sitting
00:18:8.367,,,,,1088366.66666633,sitting
00:18:8.400,,,,,1088399.99999967,sitting
00:18:8.433,,,,,1088433.333333,sitting
00:18:8.467,,,,,1088466.66666633,sitting
00:18:8.500,,,,,1088499.99999967,sitting
00:18:8.533,101,-2.25,-1.69,6.53,1088533.333333,sitting
00:18:8.567,,,,,1088566.66666633,sitting
00:18:8.600,101,-2.25,-1.69,6.53,1088599.99999967,sitting
00:18:8.633,101,-2.25,-1.69,6.53,1088633.333333,sitting
00:18:8.667,101,-2.25,-1.69,6.53,1088666.66666633,sitting
00:18:8.700,101,-2.25,-1.69,6.53,1088699.99999967,sitting
00:18:8.733,101,-2.25,-1.69,6.53,1088733.333333,sitting
00:18:8.767,101,-2.25,-1.69,6.53,1088766.66666633,sitting
00:18:8.800,101,-2.25,-1.69,6.53,1088799.99999967,sitting
00:18:8.833,,,,,1088833.333333,sitting
00:18:8.867,,,,,1088866.66666633,sitting
00:18:8.900,,,,,1088899.99999967,sitting
00:18:8.933,,,,,1088933.333333,sitting
00:18:8.967,,,,,1088966.66666633,sitting
00:18:9.000,,,,,1088999.99999967,sitting
00:18:9.033,,,,,1089033.333333,sitting
00:18:9.067,,,,,1089066.66666633,sitting
00:18:9.100,,,,,1089099.99999967,sitting
00:18:9.133,,,,,1089133.333333,sitting
00:18:9.167,,,,,1089166.66666633,sitting
00:18:9.200,,,,,1089199.99999967,sitting
00:18:9.233,,,,,1089233.333333,sitting
00:18:9.267,,,,,1089266.66666633,sitting
00:18:9.300,,,,,1089299.99999967,sitting
00:18:9.333,,,,,1089333.333333,sitting
00:18:9.367,,,,,1089366.66666633,sitting
00:18:9.400,,,,,1089399.99999967,sitting
00:18:9.433,,,,,1089433.333333,sitting
00:18:9.467,,,,,1089466.66666633,sitting
00:18:9.500,,,,,1089499.99999967,sitting
00:18:9.533,,,,,1089533.333333,sitting
00:18:9.567,,,,,1089566.66666633,sitting
00:18:9.600,,,,,1089599.99999967,sitting
00:18:9.633,,,,,1089633.333333,sitting
00:18:9.667,,,,,1089666.66666633,sitting
00:18:9.700,,,,,1089699.99999967,sitting
00:18:9.733,,,,,1089733.333333,sitting
00:18:9.767,,,,,1089766.66666633,sitting
00:18:9.800,,,,,1089799.99999967,sitting
00:18:9.833,,,,,1089833.333333,sitting
00:18:9.867,,,,,1089866.66666633,sitting
00:18:9.900,,,,,1089899.99999967,sitting
00:18:9.933,,,,,1089933.333333,sitting
00:18:9.967,,,,,1089966.66666633,sitting
00:18:10.000,,,,,1089999.99999967,sitting
00:18:10.033,101,-2.25,-1.69,6.53,1090033.333333,sitting
00:18:10.067,,,,,1090066.66666633,sitting
00:18:10.100,,,,,1090099.99999967,sitting
00:18:10.133,,,,,1090133.333333,sitting
00:18:10.167,,,,,1090166.66666633,sitting
00:18:10.200,101,-2.25,-1.69,6.53,1090199.99999967,sitting
00:18:10.233,101,-2.25,-1.69,6.53,1090233.333333,sitting
00:18:10.267,101,-2.25,-1.69,6.53,1090266.66666633,sitting
00:18:10.300,,,,,1090299.99999967,sitting
00:18:10.333,,,,,1090333.333333,sitting
00:18:10.367,101,-2.25,-1.69,6.53,1090366.66666633,sitting
00:18:10.400,101,-2.25,-1.69,6.53,1090399.99999967,sitting
00:18:10.433,,,,,1090433.333333,sitting
00:18:10.467,,,,,1090466.66666633,sitting
00:18:10.500,,,,,1090499.99999967,sitting
00:18:10.533,,,,,1090533.333333,sitting
00:18:10.567,,,,,1090566.66666633,sitting
00:18:10.600,,,,,1090599.99999967,sitting
00:18:10.633,,,,,1090633.333333,sitting
00:18:10.667,,,,,1090666.66666633,sitting
00:18:10.700,,,,,1090699.99999967,sitting
00:18:10.733,,,,,1090733.333333,sitting
00:18:10.767,,,,,1090766.66666633,sitting
00:18:10.800,,,,,1090799.99999967,sitting
00:18:10.833,,,,,1090833.333333,sitting
00:18:10.867,,,,,1090866.66666633,sitting
00:18:10.900,,,,,1090899.99999967,sitting
